연월일,시간,공급량
2014-01-29,11,1934.279142857143
2014-01-29,12,1709.6517142857142
2014-01-29,13,1540.8962857142856
2014-01-29,14,1454.855142857143
2014-01-29,15,1332.4837142857143
2014-01-29,16,1284.886
2014-01-29,17,1315.2082857142857
2014-01-29,18,1479.644857142857
2014-01-29,19,1736.2082857142857
2014-01-29,20,1779.2025714285714
2014-01-29,21,1718.3031428571428
2014-01-29,22,1668.9214285714286
2014-01-29,23,1564.9568571428572
2014-01-29,24,1481.756857142857
2014-01-30,1,1314.819714285714
2014-01-30,2,1113.6562857142858
2014-01-30,3,984.4871428571429
2014-01-30,4,1012.8037142857144
2014-01-30,5,1115.9442857142856
2014-01-30,6,1101.3397142857143
2014-01-30,7,1132.9774285714286
2014-01-30,8,1276.2528571428572
2014-01-30,9,1459.4951428571428
2014-01-30,10,1624.0357142857142
2014-01-30,11,1659.646
2014-01-30,12,1559.1408571428572
2014-01-30,13,1455.1317142857145
2014-01-30,14,1403.1282857142858
2014-01-30,15,1348.892857142857
2014-01-30,16,1312.991142857143
2014-01-30,17,1304.4117142857142
2014-01-30,18,1402.8402857142858
2014-01-30,19,1578.0425714285716
2014-01-30,20,1595.2357142857143
2014-01-30,21,1547.5031428571426
2014-01-30,22,1513.819714285714
2014-01-30,23,1470.19
2014-01-30,24,1405.6299999999999
2014-01-31,1,1265.6311428571428
2014-01-31,2,1096.4391428571428
2014-01-31,3,1021.8082857142857
2014-01-31,4,1076.462
2014-01-31,5,1202.943142857143
2014-01-31,6,1260.4471428571428
2014-01-31,7,1403.583142857143
2014-01-31,8,1627.492857142857
2014-01-31,9,1719.646
2014-01-31,10,1611.8688571428572
2014-01-31,11,1481.9202857142857
2014-01-31,12,1288.422
2014-01-31,13,1132.0414285714287
2014-01-31,14,1072.0574285714285
2014-01-31,15,1053.7225714285714
2014-01-31,16,1055.0711428571428
2014-01-31,17,1088.1705714285715
2014-01-31,18,1249.574
2014-01-31,19,1475.6094285714285
2014-01-31,20,1498.0220000000002
2014-01-31,21,1447.287142857143
2014-01-31,22,1421.0437142857143
2014-01-31,23,1386.9774285714286
2014-01-31,24,1319.1168571428573
2014-02-01,1,1216.2528571428572
2014-02-01,2,1057.6699999999998
2014-02-01,3,968.662
2014-02-01,4,1008.2677142857143
2014-02-01,5,1099.6928571428573
2014-02-01,6,1073.8905714285715
2014-02-01,7,1078.4517142857144
2014-02-01,8,1199.3762857142858
2014-02-01,9,1373.4345714285714
2014-02-01,10,1541.8162857142856
2014-02-01,11,1600.7911428571429
2014-02-01,12,1506.764857142857
2014-02-01,13,1432.6082857142858
2014-02-01,14,1401.9008571428571
2014-02-01,15,1354.7728571428572
2014-02-01,16,1351.4105714285713
2014-02-01,17,1374.8985714285716
2014-02-01,18,1486.1934285714285
2014-02-01,19,1605.0357142857142
2014-02-01,20,1560.2620000000002
2014-02-01,21,1474.2677142857142
2014-02-01,22,1450.3842857142859
2014-02-01,23,1406.3328571428572
2014-02-01,24,1331.0391428571427
2014-02-02,1,1214.0734285714286
2014-02-02,2,1072.4437142857143
2014-02-02,3,990.0197142857143
2014-02-02,4,1030.8814285714286
2014-02-02,5,1129.8014285714285
2014-02-02,6,1112.479142857143
2014-02-02,7,1141.2231428571429
2014-02-02,8,1284.4802857142859
2014-02-02,9,1494.0174285714286
2014-02-02,10,1613.6494285714286
2014-02-02,11,1633.7945714285713
2014-02-02,12,1497.7911428571429
2014-02-02,13,1400.934
2014-02-02,14,1350.934
2014-02-02,15,1272.684857142857
2014-02-02,16,1245.198
2014-02-02,17,1302.1065714285717
2014-02-02,18,1421.6082857142858
2014-02-02,19,1639.4402857142857
2014-02-02,20,1636.9717142857141
2014-02-02,21,1568.6905714285715
2014-02-02,22,1562.916857142857
2014-02-02,23,1484.8334285714286
2014-02-02,24,1411.27
2014-02-03,1,1239.8745714285712
2014-02-03,2,1072.8494285714285
2014-02-03,3,991.6539999999999
2014-02-03,4,1069.7694285714285
2014-02-03,5,1242.8642857142856
2014-02-03,6,1365.5077142857142
2014-02-03,7,1673.356857142857
2014-02-03,8,2097.327142857143
2014-02-03,9,2146.2391428571427
2014-02-03,10,2051.416285714286
2014-02-03,11,2004.0757142857144
2014-02-03,12,1843.6825714285715
2014-02-03,13,1732.2162857142855
2014-02-03,14,1723.0025714285714
2014-02-03,15,1612.6299999999999
2014-02-03,16,1553.2540000000001
2014-02-03,17,1610.1934285714285
2014-02-03,18,1815.9454285714287
2014-02-03,19,2163.503142857143
2014-02-03,20,2327.367142857143
2014-02-03,21,2327.3294285714287
2014-02-03,22,2318.5877142857144
2014-02-03,23,2206.450571428571
2014-02-03,24,2052.7385714285715
2014-02-04,1,1818.7614285714285
2014-02-04,2,1583.9705714285715
2014-02-04,3,1467.8265714285715
2014-02-04,4,1526.348857142857
2014-02-04,5,1684.3431428571428
2014-02-04,6,1822.239142857143
2014-02-04,7,2115.672285714286
2014-02-04,8,2535.679142857143
2014-02-04,9,2515.8048571428576
2014-02-04,10,2335.9157142857143
2014-02-04,11,2238.0677142857144
2014-02-04,12,2047.1157142857141
2014-02-04,13,1902.2974285714286
2014-02-04,14,1853.4231428571427
2014-02-04,15,1768.4940000000001
2014-02-04,16,1727.4631428571429
2014-02-04,17,1792.735142857143
2014-02-04,18,1991.0974285714287
2014-02-04,19,2333.0105714285714
2014-02-04,20,2472.844857142857
2014-02-04,21,2427.7294285714283
2014-02-04,22,2398.0517142857143
2014-02-04,23,2272.9842857142858
2014-02-04,24,2131.9511428571427
2014-02-05,1,1882.3557142857142
2014-02-05,2,1635.43
2014-02-05,3,1505.9042857142856
2014-02-05,4,1562.7545714285714
2014-02-05,5,1713.0300000000002
2014-02-05,6,1833.5545714285713
2014-02-05,7,2107.3214285714284
2014-02-05,8,2515.9739999999997
2014-02-05,9,2508.2197142857144
2014-02-05,10,2350.5774285714288
2014-02-05,11,2235.751142857143
2014-02-05,12,2016.740857142857
2014-02-05,13,1845.2540000000001
2014-02-05,14,1781.8185714285714
2014-02-05,15,1672.6962857142858
2014-02-05,16,1614.8791428571428
2014-02-05,17,1678.2677142857142
2014-02-05,18,1894.894
2014-02-05,19,2217.7694285714288
2014-02-05,20,2337.2242857142855
2014-02-05,21,2315.0734285714284
2014-02-05,22,2292.4448571428575
2014-02-05,23,2144.5248571428574
2014-02-05,24,2000.9488571428572
2014-02-06,1,1760.046
2014-02-06,2,1513.51
2014-02-06,3,1396.5751428571427
2014-02-06,4,1441.8734285714286
2014-02-06,5,1593.2631428571428
2014-02-06,6,1690.6837142857144
2014-02-06,7,1960.4014285714286
2014-02-06,8,2370.764857142857
2014-02-06,9,2375.847142857143
2014-02-06,10,2213.560285714286
2014-02-06,11,2106.208285714286
2014-02-06,12,1870.4551428571428
2014-02-06,13,1727.6699999999998
2014-02-06,14,1642.4437142857143
2014-02-06,15,1520.855142857143
2014-02-06,16,1470.8757142857141
2014-02-06,17,1515.855142857143
2014-02-06,18,1704.8974285714285
2014-02-06,19,2051.8162857142856
2014-02-06,20,2195.2014285714286
2014-02-06,21,2178.7774285714286
2014-02-06,22,2152.7580000000003
2014-02-06,23,2028.8654285714285
2014-02-06,24,1897.2517142857143
2014-02-07,1,1660.231142857143
2014-02-07,2,1409.767142857143
2014-02-07,3,1281.2494285714288
2014-02-07,4,1329.8631428571427
2014-02-07,5,1470.9088571428572
2014-02-07,6,1573.3465714285715
2014-02-07,7,1842.0391428571427
2014-02-07,8,2252.6997142857144
2014-02-07,9,2246.9077142857145
2014-02-07,10,2060.8094285714287
2014-02-07,11,1936.1202857142857
2014-02-07,12,1709.296285714286
2014-02-07,13,1560.980857142857
2014-02-07,14,1503.356857142857
2014-02-07,15,1421.27
2014-02-07,16,1374.9934285714285
2014-02-07,17,1471.1442857142858
2014-02-07,18,1660.8665714285714
2014-02-07,19,1915.2745714285713
2014-02-07,20,2003.327142857143
2014-02-07,21,1986.8517142857143
2014-02-07,22,1922.2551428571428
2014-02-07,23,1851.4414285714286
2014-02-07,24,1734.2425714285714
2014-02-08,1,1559.9442857142858
2014-02-08,2,1349.4140000000002
2014-02-08,3,1205.060857142857
2014-02-08,4,1236.1088571428572
2014-02-08,5,1353.3671428571429
2014-02-08,6,1395.711142857143
2014-02-08,7,1476.5671428571427
2014-02-08,8,1691.9362857142858
2014-02-08,9,1898.8048571428571
2014-02-08,10,1956.7317142857141
2014-02-08,11,1898.4185714285716
2014-02-08,12,1742.6128571428574
2014-02-08,13,1616.0562857142857
2014-02-08,14,1546.0357142857142
2014-02-08,15,1469.1031428571428
2014-02-08,16,1453.6197142857143
2014-02-08,17,1514.836857142857
2014-02-08,18,1675.366
2014-02-08,19,1889.9282857142857
2014-02-08,20,1868.500857142857
2014-02-08,21,1812.7774285714288
2014-02-08,22,1791.9122857142859
2014-02-08,23,1725.7808571428573
2014-02-08,24,1636.4231428571427
2014-02-09,1,1492.5751428571427
2014-02-09,2,1316.732857142857
2014-02-09,3,1194.7785714285715
2014-02-09,4,1228.231142857143
2014-02-09,5,1337.1625714285713
2014-02-09,6,1361.6814285714286
2014-02-09,7,1403.2105714285715
2014-02-09,8,1585.1865714285716
2014-02-09,9,1809.598
2014-02-09,10,1874.6025714285715
2014-02-09,11,1825.5545714285713
2014-02-09,12,1645.4265714285716
2014-02-09,13,1523.8025714285716
2014-02-09,14,1488.5282857142859
2014-02-09,15,1453.342
2014-02-09,16,1452.2277142857145
2014-02-09,17,1518.8677142857143
2014-02-09,18,1695.9237142857144
2014-02-09,19,1953.4665714285713
2014-02-09,20,1972.3122857142857
2014-02-09,21,1870.5317142857143
2014-02-09,22,1831.2528571428572
2014-02-09,23,1738.412857142857
2014-02-09,24,1619.7637142857143
2014-02-10,1,1418.8482857142858
2014-02-10,2,1225.9145714285714
2014-02-10,3,1148.4825714285714
2014-02-10,4,1214.6208571428572
2014-02-10,5,1369.7168571428572
2014-02-10,6,1508.6962857142858
2014-02-10,7,1812.1499999999999
2014-02-10,8,2243.158
2014-02-10,9,2238.2048571428572
2014-02-10,10,2060.6265714285714
2014-02-10,11,1955.8437142857144
2014-02-10,12,1741.2117142857144
2014-02-10,13,1601.6242857142859
2014-02-10,14,1566.982
2014-02-10,15,1479.422
2014-02-10,16,1441.4562857142857
2014-02-10,17,1491.8974285714285
2014-02-10,18,1645.4608571428573
2014-02-10,19,1944.7751428571428
2014-02-10,20,2071.3591428571426
2014-02-10,21,2056.0917142857143
2014-02-10,22,2031.3248571428574
2014-02-10,23,1925.3854285714285
2014-02-10,24,1805.0151428571428
2014-02-11,1,1576.974
2014-02-11,2,1349.214
2014-02-11,3,1233.8300000000002
2014-02-11,4,1286.142
2014-02-11,5,1444.0071428571428
2014-02-11,6,1551.1237142857142
2014-02-11,7,1829.7054285714287
2014-02-11,8,2252.3854285714287
2014-02-11,9,2237.4654285714287
2014-02-11,10,2042.0414285714287
2014-02-11,11,1911.028857142857
2014-02-11,12,1707.7751428571428
2014-02-11,13,1565.6219999999998
2014-02-11,14,1510.0254285714286
2014-02-11,15,1398.663142857143
2014-02-11,16,1345.6745714285714
2014-02-11,17,1379.8791428571428
2014-02-11,18,1556.3877142857143
2014-02-11,19,1883.0768571428573
2014-02-11,20,2031.6562857142858
2014-02-11,21,2022.4962857142857
2014-02-11,22,2001.7797142857144
2014-02-11,23,1887.9682857142857
2014-02-11,24,1759.7077142857142
2014-02-12,1,1529.222
2014-02-12,2,1316.3317142857143
2014-02-12,3,1217.6894285714284
2014-02-12,4,1246.166
2014-02-12,5,1382.4905714285712
2014-02-12,6,1484.9602857142856
2014-02-12,7,1739.1294285714287
2014-02-12,8,2146.8322857142857
2014-02-12,9,2165.288285714286
2014-02-12,10,1980.7477142857144
2014-02-12,11,1847.5751428571427
2014-02-12,12,1631.6962857142858
2014-02-12,13,1497.212857142857
2014-02-12,14,1456.5648571428571
2014-02-12,15,1367.2151428571428
2014-02-12,16,1329.287142857143
2014-02-12,17,1386.3374285714287
2014-02-12,18,1559.8677142857143
2014-02-12,19,1868.1534285714285
2014-02-12,20,1989.028857142857
2014-02-12,21,1960.5431428571428
2014-02-12,22,1945.614
2014-02-12,23,1839.684857142857
2014-02-12,24,1724.4231428571427
2014-02-13,1,1492.814
2014-02-13,2,1269.5282857142859
2014-02-13,3,1157.0734285714286
2014-02-13,4,1207.7431428571429
2014-02-13,5,1353.140857142857
2014-02-13,6,1455.75
2014-02-13,7,1714.9762857142857
2014-02-13,8,2115.175142857143
2014-02-13,9,2141.159142857143
2014-02-13,10,1958.0265714285713
2014-02-13,11,1817.814
2014-02-13,12,1609.6197142857143
2014-02-13,13,1479.9374285714287
2014-02-13,14,1433.4345714285714
2014-02-13,15,1349.8128571428572
2014-02-13,16,1311.9488571428572
2014-02-13,17,1364.2642857142857
2014-02-13,18,1533.0677142857144
2014-02-13,19,1812.8585714285714
2014-02-13,20,1920.1362857142856
2014-02-13,21,1903.9888571428571
2014-02-13,22,1887.3625714285715
2014-02-13,23,1783.0162857142857
2014-02-13,24,1707.703142857143
2014-02-14,1,1475.4574285714286
2014-02-14,2,1256.5957142857144
2014-02-14,3,1134.5911428571428
2014-02-14,4,1176.7397142857142
2014-02-14,5,1326.2060000000001
2014-02-14,6,1417.9282857142857
2014-02-14,7,1659.502
2014-02-14,8,2047.1854285714287
2014-02-14,9,2073.868857142857
2014-02-14,10,1893.3214285714287
2014-02-14,11,1743.4757142857143
2014-02-14,12,1538.847142857143
2014-02-14,13,1417.1557142857143
2014-02-14,14,1359.2585714285713
2014-02-14,15,1271.5477142857144
2014-02-14,16,1234.294
2014-02-14,17,1283.7145714285714
2014-02-14,18,1433.963714285714
2014-02-14,19,1704.4037142857144
2014-02-14,20,1816.8322857142855
2014-02-14,21,1789.5762857142856
2014-02-14,22,1771.296285714286
2014-02-14,23,1719.3957142857143
2014-02-14,24,1616.296285714286
2014-02-15,1,1454.351142857143
2014-02-15,2,1247.7168571428572
2014-02-15,3,1120.7431428571429
2014-02-15,4,1156.7431428571429
2014-02-15,5,1284.9591428571428
2014-02-15,6,1318.0220000000002
2014-02-15,7,1405.7728571428572
2014-02-15,8,1634.9488571428572
2014-02-15,9,1783.604857142857
2014-02-15,10,1770.8665714285714
2014-02-15,11,1673.4768571428572
2014-02-15,12,1494.6014285714284
2014-02-15,13,1355.3042857142857
2014-02-15,14,1257.7522857142856
2014-02-15,15,1192.9134285714285
2014-02-15,16,1140.7545714285714
2014-02-15,17,1167.0185714285715
2014-02-15,18,1333.4677142857142
2014-02-15,19,1619.5408571428572
2014-02-15,20,1680.6928571428573
2014-02-15,21,1573.414
2014-02-15,22,1549.3122857142857
2014-02-15,23,1553.6837142857144
2014-02-15,24,1442.3842857142859
2014-02-16,1,1322.9762857142855
2014-02-16,2,1137.0220000000002
2014-02-16,3,1033.5317142857143
2014-02-16,4,1069.9922857142858
2014-02-16,5,1190.382
2014-02-16,6,1193.446
2014-02-16,7,1243.0048571428572
2014-02-16,8,1424.356857142857
2014-02-16,9,1615.6402857142857
2014-02-16,10,1669.1774285714287
2014-02-16,11,1628.044857142857
2014-02-16,12,1423.958
2014-02-16,13,1287.0048571428572
2014-02-16,14,1226.6334285714286
2014-02-16,15,1145.5991428571429
2014-02-16,16,1110.4677142857142
2014-02-16,17,1170.9797142857144
2014-02-16,18,1340.8254285714286
2014-02-16,19,1651.2379999999998
2014-02-16,20,1699.6425714285713
2014-02-16,21,1569.3168571428573
2014-02-16,22,1648.1614285714284
2014-02-16,23,1523.0082857142856
2014-02-16,24,1407.364857142857
2014-02-17,1,1225.3911428571428
2014-02-17,2,1028.302
2014-02-17,3,950.3637142857143
2014-02-17,4,1015.8151428571429
2014-02-17,5,1175.2151428571428
2014-02-17,6,1264.3934285714288
2014-02-17,7,1537.203714285714
2014-02-17,8,1911.2482857142857
2014-02-17,9,1947.9088571428572
2014-02-17,10,1814.0357142857142
2014-02-17,11,1687.5042857142857
2014-02-17,12,1497.1774285714287
2014-02-17,13,1373.4962857142857
2014-02-17,14,1326.8825714285715
2014-02-17,15,1241.6288571428572
2014-02-17,16,1208.422
2014-02-17,17,1234.9282857142857
2014-02-17,18,1379.9945714285714
2014-02-17,19,1657.7900000000002
2014-02-17,20,1784.6117142857142
2014-02-17,21,1768.5945714285715
2014-02-17,22,1754.2665714285715
2014-02-17,23,1657.75
2014-02-17,24,1547.2231428571429
2014-02-18,1,1342.508857142857
2014-02-18,2,1137.5545714285715
2014-02-18,3,1026.6242857142856
2014-02-18,4,1080.6277142857143
2014-02-18,5,1219.9705714285715
2014-02-18,6,1305.615142857143
2014-02-18,7,1555.3774285714285
2014-02-18,8,1910.3111428571428
2014-02-18,9,1942.6311428571428
2014-02-18,10,1788.1968571428572
2014-02-18,11,1669.6197142857143
2014-02-18,12,1498.1031428571428
2014-02-18,13,1414.6368571428573
2014-02-18,14,1379.2528571428572
2014-02-18,15,1294.918
2014-02-18,16,1256.9385714285713
2014-02-18,17,1286.8814285714286
2014-02-18,18,1429.412857142857
2014-02-18,19,1730.4322857142856
2014-02-18,20,1852.4951428571428
2014-02-18,21,1798.7934285714286
2014-02-18,22,1833.6368571428573
2014-02-18,23,1735.663142857143
2014-02-18,24,1620.751142857143
2014-02-19,1,1389.5077142857142
2014-02-19,2,1184.4208571428571
2014-02-19,3,1083.5145714285713
2014-02-19,4,1134.4025714285715
2014-02-19,5,1280.0220000000002
2014-02-19,6,1363.1945714285716
2014-02-19,7,1600.4665714285713
2014-02-19,8,1978.1054285714285
2014-02-19,9,2001.5157142857145
2014-02-19,10,1815.142
2014-02-19,11,1684.2334285714285
2014-02-19,12,1499.3374285714285
2014-02-19,13,1392.087142857143
2014-02-19,14,1324.4940000000001
2014-02-19,15,1233.774
2014-02-19,16,1203.1682857142857
2014-02-19,17,1240.9614285714285
2014-02-19,18,1396.0208571428573
2014-02-19,19,1713.7557142857142
2014-02-19,20,1847.8905714285715
2014-02-19,21,1835.3328571428572
2014-02-19,22,1838.2425714285714
2014-02-19,23,1721.296285714286
2014-02-19,24,1610.064285714286
2014-02-20,1,1405.0505714285714
2014-02-20,2,1182.711142857143
2014-02-20,3,1078.1945714285714
2014-02-20,4,1127.6974285714286
2014-02-20,5,1264.2174285714286
2014-02-20,6,1345.8482857142858
2014-02-20,7,1569.6654285714285
2014-02-20,8,1916.9557142857143
2014-02-20,9,1963.062
2014-02-20,10,1823.166
2014-02-20,11,1721.9374285714287
2014-02-20,12,1549.7911428571429
2014-02-20,13,1430.2162857142855
2014-02-20,14,1364.9568571428572
2014-02-20,15,1270.1225714285715
2014-02-20,16,1229.366
2014-02-20,17,1291.4185714285716
2014-02-20,18,1478.847142857143
2014-02-20,19,1796.148857142857
2014-02-20,20,1928.356857142857
2014-02-20,21,1904.846
2014-02-20,22,1879.212857142857
2014-02-20,23,1771.5317142857143
2014-02-20,24,1665.7008571428573
2014-02-21,1,1474.524857142857
2014-02-21,2,1244.2197142857144
2014-02-21,3,1143.095142857143
2014-02-21,4,1194.743142857143
2014-02-21,5,1345.2620000000002
2014-02-21,6,1423.2002857142857
2014-02-21,7,1641.2254285714284
2014-02-21,8,1992.5065714285715
2014-02-21,9,2022.5465714285713
2014-02-21,10,1852.1065714285717
2014-02-21,11,1721.2574285714286
2014-02-21,12,1533.262
2014-02-21,13,1419.0722857142857
2014-02-21,14,1355.6677142857145
2014-02-21,15,1261.782
2014-02-21,16,1215.3774285714285
2014-02-21,17,1255.3305714285714
2014-02-21,18,1415.4185714285716
2014-02-21,19,1722.7259999999999
2014-02-21,20,1853.1317142857145
2014-02-21,21,1825.5008571428573
2014-02-21,22,1781.054
2014-02-21,23,1725.9774285714286
2014-02-21,24,1607.9717142857141
2014-02-22,1,1441.758
2014-02-22,2,1244.7054285714287
2014-02-22,3,1122.5374285714286
2014-02-22,4,1151.7454285714286
2014-02-22,5,1282.5431428571428
2014-02-22,6,1313.5374285714286
2014-02-22,7,1391.798
2014-02-22,8,1621.6437142857142
2014-02-22,9,1757.199142857143
2014-02-22,10,1751.4494285714286
2014-02-22,11,1661.3271428571427
2014-02-22,12,1481.2517142857141
2014-02-22,13,1349.1168571428573
2014-02-22,14,1263.8894285714287
2014-02-22,15,1193.4894285714286
2014-02-22,16,1163.2094285714286
2014-02-22,17,1196.095142857143
2014-02-22,18,1353.1477142857143
2014-02-22,19,1626.8220000000001
2014-02-22,20,1728.4402857142857
2014-02-22,21,1638.2448571428572
2014-02-22,22,1590.0231428571428
2014-02-22,23,1538.7911428571429
2014-02-22,24,1453.735142857143
2014-02-23,1,1320.166
2014-02-23,2,1139.4688571428571
2014-02-23,3,1029.1774285714287
2014-02-23,4,1068.0162857142857
2014-02-23,5,1186.7545714285714
2014-02-23,6,1189.2277142857145
2014-02-23,7,1233.3111428571428
2014-02-23,8,1433.0597142857143
2014-02-23,9,1595.6425714285713
2014-02-23,10,1605.9511428571427
2014-02-23,11,1532.358
2014-02-23,12,1362.2745714285716
2014-02-23,13,1247.6551428571427
2014-02-23,14,1187.334
2014-02-23,15,1119.6174285714285
2014-02-23,16,1103.287142857143
2014-02-23,17,1175.5602857142858
2014-02-23,18,1352.0322857142858
2014-02-23,19,1621.5511428571428
2014-02-23,20,1654.6757142857143
2014-02-23,21,1628.107714285714
2014-02-23,22,1575.140857142857
2014-02-23,23,1466.7682857142859
2014-02-23,24,1365.7442857142858
2014-02-24,1,1197.796857142857
2014-02-24,2,1018.356857142857
2014-02-24,3,943.6071428571429
2014-02-24,4,1012.606
2014-02-24,5,1169.8494285714285
2014-02-24,6,1269.836857142857
2014-02-24,7,1535.3431428571428
2014-02-24,8,1909.2745714285716
2014-02-24,9,1933.9077142857145
2014-02-24,10,1785.8688571428572
2014-02-24,11,1659.4105714285713
2014-02-24,12,1475.5900000000001
2014-02-24,13,1356.198
2014-02-24,14,1285.0494285714285
2014-02-24,15,1187.8117142857143
2014-02-24,16,1139.3248571428571
2014-02-24,17,1175.0528571428572
2014-02-24,18,1332.8448571428573
2014-02-24,19,1612.0928571428572
2014-02-24,20,1739.832285714286
2014-02-24,21,1726.0025714285714
2014-02-24,22,1706.0962857142858
2014-02-24,23,1598.974
2014-02-24,24,1496.3465714285715
2014-02-25,1,1292.2025714285714
2014-02-25,2,1082.7705714285714
2014-02-25,3,977.022
2014-02-25,4,1033.8574285714287
2014-02-25,5,1176.964857142857
2014-02-25,6,1258.0265714285713
2014-02-25,7,1493.8391428571429
2014-02-25,8,1849.4494285714284
2014-02-25,9,1861.742
2014-02-25,10,1711.663142857143
2014-02-25,11,1574.4917142857144
2014-02-25,12,1380.9945714285714
2014-02-25,13,1268.0962857142856
2014-02-25,14,1176.836857142857
2014-02-25,15,1083.95
2014-02-25,16,1027.2905714285714
2014-02-25,17,1049.5397142857141
2014-02-25,18,1199.5374285714286
2014-02-25,19,1476.046
2014-02-25,20,1608.9191428571428
2014-02-25,21,1612.2597142857142
2014-02-25,22,1629.7968571428573
2014-02-25,23,1531.412857142857
2014-02-25,24,1448.4025714285713
2014-02-26,1,1243.8094285714285
2014-02-26,2,1033.327142857143
2014-02-26,3,926.5557142857142
2014-02-26,4,972.7168571428572
2014-02-26,5,1118.502
2014-02-26,6,1195.4208571428571
2014-02-26,7,1429.4768571428572
2014-02-26,8,1780.4368571428572
2014-02-26,9,1789.1374285714285
2014-02-26,10,1640.358
2014-02-26,11,1501.532857142857
2014-02-26,12,1302.1968571428572
2014-02-26,13,1186.9511428571427
2014-02-26,14,1099.4002857142857
2014-02-26,15,1002.454
2014-02-26,16,946.2974285714287
2014-02-26,17,959.1934285714286
2014-02-26,18,1079.4242857142858
2014-02-26,19,1338.8642857142856
2014-02-26,20,1462.3614285714286
2014-02-26,21,1452.663142857143
2014-02-26,22,1466.4322857142856
2014-02-26,23,1380.7225714285717
2014-02-26,24,1312.8414285714284
2014-02-27,1,1137.8574285714287
2014-02-27,2,938.4414285714286
2014-02-27,3,837.2871428571428
2014-02-27,4,883.6414285714285
2014-02-27,5,1016.9694285714286
2014-02-27,6,1077.0082857142856
2014-02-27,7,1293.8437142857144
2014-02-27,8,1642.1317142857145
2014-02-27,9,1638.8128571428572
2014-02-27,10,1496.3305714285711
2014-02-27,11,1368.5602857142858
2014-02-27,12,1208.1808571428571
2014-02-27,13,1118.3980000000001
2014-02-27,14,1049.5751428571427
2014-02-27,15,994.4162857142857
2014-02-27,16,946.3122857142856
2014-02-27,17,966.4265714285714
2014-02-27,18,1137.5042857142857
2014-02-27,19,1377.5042857142857
2014-02-27,20,1439.0402857142858
2014-02-27,21,1449.9294285714284
2014-02-27,22,1462.726
2014-02-27,23,1376.662
2014-02-27,24,1319.6597142857142
2014-02-28,1,1150.5808571428572
2014-02-28,2,947.7934285714285
2014-02-28,3,847.8185714285713
2014-02-28,4,890.8745714285715
2014-02-28,5,1027.3442857142857
2014-02-28,6,1103.6505714285713
2014-02-28,7,1316.134
2014-02-28,8,1663.519142857143
2014-02-28,9,1675.895142857143
2014-02-28,10,1531.726
2014-02-28,11,1418.3442857142857
2014-02-28,12,1252.688285714286
2014-02-28,13,1146.775142857143
2014-02-28,14,1069.2414285714285
2014-02-28,15,989.2997142857142
2014-02-28,16,956.2448571428571
2014-02-28,17,959.3271428571428
2014-02-28,18,1073.6551428571427
2014-02-28,19,1312.823142857143
2014-02-28,20,1415.8597142857143
2014-02-28,21,1401.686
2014-02-28,22,1385.4151428571429
2014-02-28,23,1355.5477142857144
2014-02-28,24,1271.711142857143
2014-03-01,1,1139.7705714285714
2014-03-01,2,961.4231428571428
2014-03-01,3,839.3922857142858
2014-03-01,4,864.6505714285714
2014-03-01,5,967.6905714285714
2014-03-01,6,954.0505714285715
2014-03-01,7,1002.8711428571429
2014-03-01,8,1198.6654285714285
2014-03-01,9,1335.1522857142859
2014-03-01,10,1358.9145714285714
2014-03-01,11,1303.302
2014-03-01,12,1166.4014285714286
2014-03-01,13,1087.7374285714286
2014-03-01,14,1039.5637142857142
2014-03-01,15,986.9168571428571
2014-03-01,16,960.6677142857143
2014-03-01,17,981.1214285714286
2014-03-01,18,1123.844857142857
2014-03-01,19,1317.7431428571429
2014-03-01,20,1345.3991428571428
2014-03-01,21,1336.2197142857144
2014-03-01,22,1281.8974285714287
2014-03-01,23,1238.6482857142857
2014-03-01,24,1179.3785714285714
2014-03-02,1,1072.2631428571428
2014-03-02,2,907.406
2014-03-02,3,821.0699999999999
2014-03-02,4,857.7717142857143
2014-03-02,5,977.9305714285714
2014-03-02,6,969.5831428571429
2014-03-02,7,1013.8677142857142
2014-03-02,8,1214.668857142857
2014-03-02,9,1342.1008571428572
2014-03-02,10,1359.838
2014-03-02,11,1312.1762857142858
2014-03-02,12,1163.9488571428572
2014-03-02,13,1083.9545714285716
2014-03-02,14,1033.7374285714286
2014-03-02,15,961.2677142857143
2014-03-02,16,939.7157142857143
2014-03-02,17,974.086
2014-03-02,18,1106.0334285714287
2014-03-02,19,1383.5922857142855
2014-03-02,20,1504.3602857142855
2014-03-02,21,1508.2151428571428
2014-03-02,22,1449.1522857142857
2014-03-02,23,1334.7431428571429
2014-03-02,24,1241.7431428571429
2014-03-03,1,1052.9785714285715
2014-03-03,2,868.599142857143
2014-03-03,3,803.518
2014-03-03,4,869.2254285714286
2014-03-03,5,1038.6574285714285
2014-03-03,6,1157.3282857142856
2014-03-03,7,1489.3899999999999
2014-03-03,8,1892.1157142857141
2014-03-03,9,1788.3888571428572
2014-03-03,10,1578.4345714285714
2014-03-03,11,1444.3408571428572
2014-03-03,12,1273.0757142857144
2014-03-03,13,1177.4254285714285
2014-03-03,14,1098.655142857143
2014-03-03,15,1005.4574285714286
2014-03-03,16,954.3065714285715
2014-03-03,17,986.0688571428572
2014-03-03,18,1131.8757142857144
2014-03-03,19,1418.5934285714286
2014-03-03,20,1570.934
2014-03-03,21,1582.0562857142857
